date,Region_1_Store_1,Region_1_Store_10,Region_1_Store_11,Region_1_Store_12,Region_1_Store_13,Region_1_Store_14,Region_1_Store_15,Region_1_Store_16,Region_1_Store_17,Region_1_Store_18,Region_1_Store_19,Region_1_Store_2,Region_1_Store_20,Region_1_Store_3,Region_1_Store_4,Region_1_Store_5,Region_1_Store_6,Region_1_Store_7,Region_1_Store_8,Region_1_Store_9,Region_2_Store_1,Region_2_Store_10,Region_2_Store_11,Region_2_Store_12,Region_2_Store_13,Region_2_Store_14,Region_2_Store_15,Region_2_Store_16,Region_2_Store_17,Region_2_Store_18,Region_2_Store_19,Region_2_Store_2,Region_2_Store_20,Region_2_Store_3,Region_2_Store_4,Region_2_Store_5,Region_2_Store_6,Region_2_Store_7,Region_2_Store_8,Region_2_Store_9,Region_3_Store_1,Region_3_Store_10,Region_3_Store_11,Region_3_Store_12,Region_3_Store_13,Region_3_Store_14,Region_3_Store_15,Region_3_Store_16,Region_3_Store_17,Region_3_Store_18,Region_3_Store_19,Region_3_Store_2,Region_3_Store_20,Region_3_Store_3,Region_3_Store_4,Region_3_Store_5,Region_3_Store_6,Region_3_Store_7,Region_3_Store_8,Region_3_Store_9,Region_4_Store_1,Region_4_Store_10,Region_4_Store_11,Region_4_Store_12,Region_4_Store_13,Region_4_Store_14,Region_4_Store_15,Region_4_Store_16,Region_4_Store_17,Region_4_Store_18,Region_4_Store_19,Region_4_Store_2,Region_4_Store_20,Region_4_Store_3,Region_4_Store_4,Region_4_Store_5,Region_4_Store_6,Region_4_Store_7,Region_4_Store_8,Region_4_Store_9,Region_5_Store_1,Region_5_Store_10,Region_5_Store_11,Region_5_Store_12,Region_5_Store_13,Region_5_Store_14,Region_5_Store_15,Region_5_Store_16,Region_5_Store_17,Region_5_Store_18,Region_5_Store_19,Region_5_Store_2,Region_5_Store_20,Region_5_Store_3,Region_5_Store_4,Region_5_Store_5,Region_5_Store_6,Region_5_Store_7,Region_5_Store_8,Region_5_Store_9
2019-08-06,247.78,333.17,376.34,309.16,91.79,135.09,299.0,260.33,272.44,152.34,197.08,279.56,260.79,115.79,352.32,294.56,184.43,97.82,292.57,225.98,226.29,362.04,273.65,200.03,121.15,237.62,143.7,106.26,276.43,209.83,198.17,242.1,290.3,85.85,68.64,349.36,243.79,115.62,261.01,253.0,341.41,296.09,58.13,319.37,146.79,96.97,318.72,170.39,269.85,130.39,205.48,172.68,146.33,312.18,86.01,169.77,250.43,187.0,131.51,298.59,126.3,143.19,116.11,191.5,256.87,205.88,274.1,277.68,150.18,191.0,314.13,189.52,218.43,301.71,312.56,211.91,290.62,236.39,358.82,277.62,329.15,163.19,320.02,243.11,280.33,153.88,260.13,78.13,136.85,162.39,315.51,99.15,159.47,154.86,174.2,301.86,308.45,248.45,198.52,361.04
2019-08-07,165.2,333.1,326.26,279.39,131.79,108.16,345.69,267.48,329.74,146.72,194.58,304.07,285.81,125.98,357.6,313.62,179.03,155.78,269.93,250.85,267.3,348.93,312.86,155.01,67.32,219.72,155.25,106.02,298.79,246.81,199.69,230.99,316.04,116.79,89.84,340.38,236.27,131.07,311.83,246.97,301.33,326.5,42.45,327.49,109.82,87.1,321.68,155.51,281.69,159.9,182.07,175.46,114.83,332.54,74.7,181.42,276.33,197.72,137.32,356.32,125.42,108.1,103.77,186.65,249.78,197.8,265.33,331.89,142.61,131.75,316.3,216.36,160.39,245.86,321.28,207.23,287.47,267.49,354.16,240.85,326.31,160.76,324.41,242.86,289.91,161.31,292.58,88.82,127.33,124.88,272.18,96.02,190.54,124.4,171.75,350.11,294.87,254.51,207.89,351.61
2019-08-08,170.9,309.89,362.86,321.53,103.99,82.94,299.39,276.89,233.49,125.02,186.03,309.56,268.86,129.94,341.2,300.27,185.76,103.05,282.62,236.34,283.82,339.93,299.77,191.05,90.13,247.32,124.7,107.26,266.96,192.15,211.54,244.38,281.81,119.84,87.39,317.2,244.84,117.72,296.02,254.43,274.62,328.67,52.55,322.91,109.78,110.5,322.27,167.23,267.6,150.8,197.96,171.01,164.15,291.87,102.55,154.46,260.88,203.86,118.3,336.41,143.13,116.05,98.35,178.8,246.48,198.75,271.03,285.55,213.29,134.98,320.02,197.03,177.67,295.85,276.48,210.71,280.23,261.3,361.09,284.55,322.61,174.65,326.39,234.14,292.7,149.45,292.3,80.82,148.15,114.2,282.61,85.62,156.61,113.87,189.89,341.73,308.73,247.65,201.99,365.4
2019-08-09,156.99,323.24,360.69,292.16,108.95,125.83,335.0,265.62,324.48,141.94,171.31,270.92,273.01,98.77,293.07,277.91,171.09,112.9,270.83,248.61,248.38,295.63,289.35,177.25,79.85,227.53,114.97,91.25,288.96,223.06,196.03,232.99,263.55,96.68,76.94,359.47,245.23,119.16,309.57,241.78,305.61,325.91,77.17,342.51,113.85,42.91,321.15,167.08,267.83,142.19,189.13,158.12,149.19,368.69,60.25,176.82,261.09,203.49,122.4,338.87,127.84,136.38,23.2,158.42,246.54,189.82,274.24,282.18,202.53,140.25,303.81,211.64,181.42,264.27,323.98,179.63,306.84,224.45,345.35,271.34,339.92,158.47,306.25,213.15,276.15,127.16,274.37,80.35,109.98,144.35,297.42,85.36,174.25,138.44,166.85,338.77,321.1,225.86,178.93,338.21
2019-08-10,174.29,325.36,362.68,292.3,121.73,117.29,316.63,275.85,259.69,86.13,188.21,272.98,309.73,86.19,335.07,280.61,175.2,118.75,287.36,267.38,243.44,321.09,255.95,198.25,74.98,249.48,134.09,101.19,259.03,228.04,189.05,175.96,312.86,87.95,77.79,339.93,227.87,80.46,289.62,234.79,259.75,317.49,42.13,317.91,116.03,75.02,325.47,160.1,281.4,146.29,179.52,160.65,117.49,319.27,42.17,154.74,268.14,197.77,112.23,306.69,130.6,100.05,109.01,205.73,247.71,193.87,266.4,283.12,196.39,115.33,310.62,243.64,200.04,294.36,351.55,193.35,311.34,231.42,341.94,218.17,313.51,147.96,327.75,239.6,272.79,141.11,243.76,82.13,109.16,152.36,280.22,93.4,108.28,107.08,129.31,276.81,319.15,220.67,189.89,345.88
2019-08-11,193.77,325.45,349.69,313.78,106.93,66.92,307.29,246.83,259.88,104.78,206.01,291.74,294.37,89.75,291.27,283.57,169.86,121.09,287.73,217.23,245.28,344.69,298.17,219.12,93.11,253.35,131.67,98.18,268.17,188.39,200.21,235.34,293.15,87.41,81.5,374.44,233.3,107.1,313.47,244.65,251.79,299.16,73.5,327.82,121.93,86.07,316.06,161.18,269.03,87.86,148.26,159.84,152.98,320.61,53.56,158.45,204.76,196.92,120.79,302.44,120.2,136.36,93.68,171.45,242.58,202.21,275.99,295.36,194.72,136.13,310.9,254.66,180.65,286.85,341.02,214.89,279.9,225.45,352.71,259.64,329.46,156.87,325.94,239.81,266.64,152.08,210.61,75.16,141.39,190.88,267.84,98.9,170.58,114.47,178.44,361.08,303.16,218.6,169.64,356.03
2019-08-12,201.86,333.02,356.52,336.14,132.36,103.56,292.99,273.58,280.25,126.08,175.33,295.03,312.73,103.14,317.22,319.74,179.29,123.53,286.2,235.96,251.44,320.37,276.89,258.57,92.86,219.08,134.6,107.78,275.33,229.32,198.04,186.62,298.05,74.76,82.93,367.05,241.37,95.73,322.09,255.08,311.32,318.8,72.53,326.38,150.71,65.63,319.63,174.27,255.58,105.22,199.97,162.01,155.42,340.21,58.17,173.93,288.65,221.81,112.2,323.3,139.22,123.03,94.98,165.99,253.4,192.06,276.56,272.47,209.81,157.72,314.11,237.39,192.56,290.27,297.05,211.56,302.45,198.85,359.25,258.18,323.31,156.62,311.61,233.02,281.36,165.55,277.27,83.56,143.24,104.84,308.51,95.46,135.56,102.22,141.03,302.76,296.22,261.81,187.89,348.63
2019-08-13,164.3,327.63,369.1,329.84,110.86,108.93,311.2,252.77,257.96,116.98,170.18,266.6,244.65,109.2,350.84,322.63,173.36,96.1,294.33,243.61,242.14,340.61,278.67,186.24,77.18,236.62,110.83,107.91,298.04,215.96,208.31,226.42,278.82,94.07,87.83,370.52,246.78,108.32,219.2,246.12,310.14,329.92,73.68,324.18,140.45,113.7,337.16,168.87,263.05,101.67,184.46,161.58,136.65,305.91,57.01,153.06,272.63,188.67,136.55,302.63,129.33,115.02,82.95,194.42,260.46,192.66,267.73,271.59,221.23,145.53,322.46,272.65,179.74,278.94,310.89,202.53,369.54,289.83,336.85,271.4,302.44,156.16,323.32,243.74,289.5,191.46,256.21,77.55,133.36,164.72,288.58,93.48,159.24,139.25,175.34,340.11,295.38,210.96,193.13,333.72
2019-08-14,157.25,336.14,375.63,324.31,101.47,131.64,318.72,264.8,276.87,114.93,168.94,300.38,291.1,102.67,347.58,299.36,179.53,128.09,281.42,247.09,237.53,313.37,267.97,215.04,77.09,277.2,111.42,104.12,283.21,194.42,205.6,229.94,291.83,92.93,69.96,362.84,267.79,119.4,288.57,250.35,263.77,323.85,112.37,324.29,135.5,98.38,342.41,175.0,271.34,184.59,178.49,168.86,96.06,351.98,56.84,182.54,288.53,203.31,111.76,317.91,123.34,129.25,66.94,215.53,253.32,187.57,275.0,282.83,200.25,126.28,317.33,274.28,199.04,290.46,310.58,211.22,282.97,262.38,362.32,248.43,357.74,173.44,332.76,242.38,279.23,149.14,271.21,76.14,142.98,130.67,295.27,100.85,159.17,106.19,136.77,324.56,296.01,248.4,214.46,386.37
2019-08-15,180.08,323.37,352.41,309.49,78.77,106.84,335.9,265.58,254.57,88.81,170.49,283.41,313.24,90.58,340.79,319.43,174.64,137.02,308.08,262.14,245.15,308.77,283.58,213.36,101.5,238.63,186.49,115.24,278.11,225.7,200.54,233.75,276.62,88.07,96.46,360.34,226.94,108.17,246.29,252.78,299.94,319.69,49.3,325.58,127.17,112.26,330.72,168.7,295.75,120.99,158.1,170.85,96.78,275.85,92.85,148.48,270.62,203.64,117.05,316.2,151.21,118.92,75.71,194.5,264.19,190.0,268.54,277.0,202.62,158.73,309.28,256.23,180.9,304.89,357.46,198.07,287.11,282.51,356.08,243.69,340.68,171.75,323.27,239.56,285.33,141.9,292.36,73.06,145.01,185.04,302.79,102.57,184.46,83.08,122.42,261.83,301.2,230.41,196.21,388.01
2019-08-16,214.75,313.75,307.8,281.35,106.15,105.11,285.63,248.66,251.06,62.85,183.94,320.29,323.59,100.71,353.05,293.91,178.75,131.95,294.98,242.93,247.53,373.54,275.54,243.17,70.91,244.67,109.43,103.27,267.14,235.04,196.97,190.19,310.56,94.84,78.63,345.03,244.67,96.66,299.8,250.16,302.71,306.4,67.98,321.13,123.7,106.98,321.92,152.48,243.53,85.48,128.68,169.39,75.84,295.73,94.43,172.61,265.37,196.29,121.61,309.98,132.25,112.43,71.35,189.11,256.69,208.72,273.41,209.81,199.19,144.63,307.92,251.17,170.93,270.25,261.52,207.51,328.76,241.29,342.75,265.12,349.6,159.72,325.68,268.82,284.0,168.4,241.93,76.89,133.19,126.57,297.93,88.51,113.03,151.73,149.5,292.96,315.06,283.61,178.84,369.97
2019-08-17,215.95,311.65,320.97,312.29,72.74,102.67,297.57,251.63,282.7,130.6,141.41,291.63,236.61,108.94,335.46,288.67,173.74,83.34,265.15,249.46,228.94,367.55,302.54,207.06,74.62,253.02,137.76,105.06,277.06,272.99,194.53,196.43,287.02,89.08,81.81,354.23,224.96,119.25,281.99,249.62,259.1,289.01,55.8,314.49,132.88,127.55,318.91,156.6,261.66,88.38,209.86,163.85,157.55,287.83,69.63,156.96,247.04,185.04,110.22,302.61,123.83,112.9,116.0,156.81,240.25,206.42,271.17,336.56,194.81,145.99,305.73,251.07,190.18,274.5,291.49,208.52,249.69,221.68,327.05,272.67,328.73,175.0,326.38,241.26,258.17,101.05,261.75,91.71,133.0,162.93,254.74,97.44,129.59,105.66,190.72,304.2,318.79,204.03,189.34,319.18
2019-08-18,231.1,311.28,278.59,320.56,104.31,92.93,305.68,260.49,243.04,117.4,185.67,295.59,270.36,116.94,285.82,295.14,166.02,96.58,286.2,233.52,224.98,322.84,266.22,191.91,102.47,242.87,139.77,101.72,268.63,208.21,185.49,197.97,304.56,97.05,79.02,332.05,226.0,116.9,328.65,237.74,268.7,326.09,57.16,322.05,137.29,64.64,314.19,160.14,278.62,111.66,179.79,155.66,77.29,259.46,48.01,158.87,239.55,196.07,111.24,285.35,125.87,99.74,70.73,208.76,241.97,191.74,263.91,297.78,141.52,147.76,303.11,253.41,206.69,247.37,325.65,205.36,296.81,224.9,338.6,247.3,318.73,158.02,311.27,224.47,281.65,132.76,214.2,68.02,120.68,197.6,282.26,87.23,119.85,99.16,130.94,281.54,294.21,204.52,190.5,347.07
2019-08-19,194.37,332.41,298.64,297.65,121.68,124.49,324.13,248.09,250.61,137.2,192.78,299.79,312.27,100.55,321.86,302.23,174.89,92.83,288.47,250.94,241.06,312.37,274.41,204.33,93.58,260.91,134.61,107.11,274.8,228.58,197.48,220.06,281.63,87.26,66.52,299.78,235.47,90.79,300.61,244.83,234.65,304.87,4.99,322.49,117.2,119.19,331.25,139.2,272.0,87.92,156.18,156.7,124.48,299.77,53.05,120.97,280.11,199.07,127.08,331.07,127.81,97.72,81.02,205.87,260.86,208.27,259.55,275.36,138.45,155.53,300.84,253.78,197.21,301.08,325.57,201.12,232.88,228.59,350.14,250.71,329.24,169.24,323.79,263.7,271.06,174.0,272.65,62.24,150.83,149.98,291.5,99.43,111.59,120.13,132.62,265.65,276.49,269.88,189.44,360.71
2019-08-20,218.19,318.37,326.89,306.01,107.65,95.16,290.39,275.34,236.71,108.33,155.19,272.78,282.25,106.8,332.05,293.36,175.76,123.25,276.6,263.42,232.63,312.76,280.14,218.62,120.32,262.04,147.33,99.81,277.32,240.48,202.17,203.33,345.15,102.49,73.65,360.44,238.49,121.21,285.18,236.37,271.12,325.02,50.26,321.57,135.07,83.59,328.69,164.2,265.42,151.9,156.95,157.31,80.92,316.43,24.71,160.0,272.05,210.61,103.52,328.81,140.55,95.8,109.25,177.32,254.87,202.63,297.89,332.0,148.4,144.71,314.48,274.73,190.24,266.46,279.81,211.89,263.0,241.24,329.88,259.7,319.28,154.5,316.26,224.63,288.61,141.04,249.41,77.44,115.51,122.27,285.9,83.28,216.2,82.91,144.98,299.83,339.73,220.13,196.87,355.82
2019-08-21,223.25,331.76,323.47,336.74,110.93,100.76,281.45,245.79,262.75,102.43,169.74,331.97,263.29,98.62,330.6,302.73,185.16,87.62,276.09,239.98,260.76,341.22,277.28,229.98,93.35,269.32,142.7,116.5,287.58,226.44,203.71,222.64,293.31,96.74,76.01,361.66,248.52,114.55,325.42,247.66,255.78,342.4,54.7,324.53,132.68,101.21,322.48,173.77,244.3,132.53,176.75,172.44,176.94,289.2,78.23,166.19,251.81,203.56,111.91,302.42,119.72,137.41,128.15,174.73,259.96,198.88,279.31,250.27,142.6,151.01,316.11,259.26,217.9,299.31,369.98,198.4,268.64,216.25,359.24,248.24,315.21,158.53,322.08,260.71,296.51,149.02,203.91,73.84,127.44,126.92,263.42,114.59,152.23,146.2,117.96,353.34,284.9,240.55,209.37,335.27
2019-08-22,185.3,325.08,314.15,303.38,116.78,105.42,326.02,275.8,312.67,117.1,184.67,263.11,242.82,111.38,318.79,311.26,183.88,93.02,297.66,261.35,201.83,369.9,266.33,253.22,129.64,247.22,138.2,111.2,285.01,234.66,195.49,200.77,302.34,100.33,89.84,321.74,224.26,112.46,287.78,240.86,263.57,318.82,61.96,327.2,141.01,107.47,322.14,152.55,285.99,120.71,194.9,168.29,91.25,282.46,52.45,188.4,294.34,176.56,114.61,330.18,114.09,133.43,103.99,191.45,261.86,216.34,276.41,313.39,140.75,150.5,311.42,241.4,182.94,313.1,299.45,214.37,273.77,242.45,345.95,225.45,350.74,174.45,322.84,228.38,268.79,155.53,275.74,74.57,133.37,115.1,298.38,105.02,155.53,93.57,189.29,327.87,284.13,190.65,188.26,353.86
2019-08-23,201.45,321.73,298.65,301.34,109.31,79.83,269.25,261.92,245.35,133.27,176.32,303.33,254.9,92.61,306.25,296.88,165.78,97.35,273.67,245.13,228.32,311.3,293.03,245.89,84.62,233.11,175.22,101.25,265.83,208.47,201.05,232.61,304.26,88.41,64.14,350.42,207.89,124.45,278.32,243.38,228.01,317.78,27.55,312.77,140.98,119.26,328.29,146.52,254.1,90.66,186.99,156.09,129.94,312.46,94.24,161.23,248.77,199.37,110.03,312.41,129.89,109.9,131.6,168.51,245.4,193.95,254.83,286.5,134.67,144.44,307.53,188.01,186.63,322.46,293.45,219.09,259.86,233.23,362.71,250.69,315.24,170.82,318.89,260.03,274.53,163.12,331.7,69.48,135.52,118.01,236.95,86.88,113.12,101.91,197.31,290.29,287.25,228.89,188.3,328.73
2019-08-24,204.93,329.19,290.9,302.16,112.34,125.97,333.2,248.18,245.77,103.98,184.58,297.18,231.67,114.56,370.56,292.67,174.26,72.7,275.08,258.16,260.64,326.93,277.13,178.77,104.86,215.05,115.71,100.22,265.23,210.26,192.35,199.75,261.24,105.95,58.32,347.3,243.4,104.0,300.16,244.9,298.52,287.09,50.78,309.92,124.68,90.06,313.33,156.02,244.6,82.77,185.12,152.11,72.05,306.36,30.04,149.51,261.91,184.4,122.38,297.57,107.36,117.34,112.74,214.55,242.39,199.01,272.16,280.04,137.38,133.53,298.75,182.44,210.98,280.32,300.28,205.28,293.87,266.62,343.71,278.82,317.92,156.1,309.33,186.07,275.26,147.44,255.64,68.94,122.94,113.82,303.28,94.48,187.15,106.53,147.91,310.51,337.65,217.63,191.62,297.87
2019-08-25,169.25,317.31,295.04,318.26,98.96,98.83,299.65,245.82,273.48,129.99,174.16,277.72,280.62,74.19,316.83,300.19,166.79,107.61,293.83,313.87,239.17,326.74,272.12,159.38,71.5,244.58,125.53,105.32,265.1,190.92,189.36,197.3,275.92,60.36,75.92,358.63,217.71,111.77,334.74,244.51,292.9,290.59,36.84,309.36,119.0,113.64,315.14,144.0,262.01,114.69,155.59,164.32,143.78,302.19,47.71,171.51,220.74,187.34,120.5,328.04,106.41,141.66,109.76,201.12,252.46,190.68,275.6,275.09,144.11,141.36,290.13,174.91,176.79,304.38,313.67,197.89,325.21,259.0,329.36,229.41,323.06,163.89,319.94,266.55,283.05,147.98,228.0,79.42,125.39,193.96,280.84,95.74,128.59,102.59,135.36,264.09,275.38,232.24,177.14,364.51
2019-08-26,232.49,328.46,323.13,314.46,75.87,115.59,270.23,248.47,260.77,89.72,201.58,302.62,307.47,102.84,374.26,306.48,173.4,71.33,315.4,326.94,248.47,361.72,274.07,170.02,78.4,261.96,173.07,100.75,276.83,211.19,197.96,213.51,305.6,97.84,92.88,341.01,240.54,109.23,317.5,237.23,302.96,320.53,37.94,318.97,105.35,130.75,341.24,167.36,281.98,114.46,173.06,166.46,153.74,278.94,62.11,156.11,243.49,181.41,121.79,320.16,139.91,114.19,108.93,157.47,257.26,182.64,273.71,323.77,135.33,116.35,307.42,194.38,178.08,292.52,352.42,176.22,345.26,239.71,353.58,222.49,317.64,165.1,309.78,237.68,270.73,146.58,278.45,64.5,124.66,116.78,272.9,80.53,140.8,112.25,145.57,307.77,327.26,222.65,196.26,371.95
2019-08-27,197.13,328.18,302.21,316.71,120.84,91.15,299.42,255.85,340.13,114.09,178.49,288.17,251.85,118.14,309.71,299.3,178.57,125.05,270.77,323.92,247.97,337.05,290.07,214.2,121.36,232.76,134.41,97.18,286.93,191.1,205.5,251.57,249.68,104.14,70.61,319.22,247.28,113.02,313.35,245.48,271.13,300.36,23.4,323.46,114.58,86.34,321.54,156.93,271.64,91.67,182.75,172.04,126.44,306.3,77.9,181.79,229.41,198.16,134.17,350.84,135.86,123.53,111.63,167.35,263.37,200.05,275.87,288.9,141.83,154.94,304.42,175.94,209.81,250.3,358.71,200.54,270.99,264.97,350.96,288.83,337.03,170.82,317.54,217.45,278.35,151.49,254.4,81.43,137.22,143.98,312.42,101.41,136.51,142.3,137.19,254.1,323.87,226.5,187.32,351.58
2019-08-28,200.92,327.67,311.35,343.87,104.65,118.32,320.73,257.47,271.34,117.16,168.06,282.36,294.51,116.92,345.77,293.92,188.32,108.89,276.35,323.82,242.01,303.44,278.69,239.08,82.16,235.38,139.28,105.41,281.41,193.68,195.81,192.92,306.26,81.62,94.16,338.82,246.0,99.47,374.65,251.36,262.11,290.72,31.83,318.84,131.85,89.29,330.07,168.0,261.83,115.39,180.03,168.79,124.82,299.82,107.46,171.57,230.57,217.64,101.28,310.18,136.81,158.59,76.98,142.93,260.36,202.42,276.7,299.2,140.23,146.7,316.0,200.98,172.56,260.59,365.71,224.54,316.56,226.41,349.32,286.28,324.01,158.4,331.6,219.56,274.07,142.33,277.89,82.75,121.41,152.09,252.13,87.05,199.99,154.88,163.37,277.41,306.78,264.77,190.58,272.06
2019-08-29,174.01,342.1,298.83,301.92,94.11,116.78,296.14,267.48,282.95,145.92,163.78,300.69,307.87,157.87,334.61,300.96,171.34,101.69,278.09,326.65,262.65,344.81,284.91,198.93,87.29,236.95,132.1,105.6,257.39,236.5,192.18,233.63,251.44,112.76,84.39,335.94,238.2,138.91,275.42,246.48,276.43,283.63,51.43,323.07,140.92,72.25,322.77,151.47,267.43,112.55,188.86,166.45,147.46,317.34,36.3,152.1,252.13,205.58,123.03,330.59,120.19,131.67,76.76,212.81,249.64,189.28,265.88,347.78,159.07,133.11,304.16,193.79,217.65,315.16,281.05,204.66,325.96,219.37,365.23,259.2,368.35,185.81,316.15,189.95,283.65,135.97,235.3,78.3,136.4,148.38,280.98,97.32,164.0,159.54,178.46,333.81,293.59,252.87,188.85,380.21
2019-08-30,173.49,311.28,312.53,286.46,104.24,114.55,304.84,270.01,296.15,116.66,189.62,268.91,280.07,112.5,307.64,269.78,176.06,100.38,273.91,326.61,235.47,328.42,289.03,174.97,75.34,223.43,174.32,99.99,278.94,191.3,197.66,179.85,244.52,88.47,68.17,338.19,235.49,65.14,270.35,237.05,273.78,298.12,75.13,318.67,142.58,75.3,337.98,172.2,261.17,122.77,204.28,146.82,101.64,295.48,54.78,173.84,238.58,178.22,131.85,348.13,142.28,135.23,90.77,183.77,248.88,193.55,262.89,296.24,141.98,111.82,306.19,183.75,144.61,318.28,320.43,194.16,293.85,244.16,333.78,264.67,293.19,187.11,318.94,220.89,254.9,172.07,215.89,74.8,123.8,179.98,331.09,79.85,162.55,106.37,192.71,287.49,303.99,231.49,171.16,325.17
2019-08-31,137.68,327.68,294.04,323.64,99.61,126.92,319.16,249.58,292.73,151.33,174.79,280.53,232.99,86.04,313.75,287.59,163.18,125.97,275.42,295.11,229.15,304.29,284.06,158.31,102.39,237.97,167.0,105.28,257.4,230.22,195.69,199.8,252.76,84.02,56.27,339.71,222.65,91.71,292.46,240.58,302.27,295.07,50.48,321.71,91.96,92.61,326.17,170.98,250.23,145.42,175.09,153.48,148.2,306.75,27.67,166.16,276.16,185.39,117.79,316.69,135.36,129.37,125.59,125.54,242.56,185.55,263.68,277.93,127.04,137.03,301.82,174.81,185.63,234.71,305.1,183.07,306.0,246.24,351.14,252.48,306.5,151.44,325.35,244.85,279.23,135.1,264.3,66.57,119.65,94.16,292.01,70.9,100.43,103.5,133.37,288.8,288.38,251.72,186.65,306.64
2019-09-01,191.03,324.07,299.92,308.42,89.19,88.8,297.54,240.0,273.42,76.82,185.76,274.53,288.84,102.74,323.49,254.59,163.66,139.42,262.51,338.95,250.24,344.79,302.14,242.04,64.1,227.94,109.29,92.36,263.78,210.57,190.16,178.35,298.06,90.32,66.92,334.08,212.52,95.48,331.23,243.71,266.49,312.03,53.32,322.38,114.23,83.35,320.71,162.51,258.45,68.13,160.56,167.81,125.97,273.24,76.2,171.17,233.85,198.49,108.12,294.13,111.14,127.03,71.41,151.89,246.57,202.13,274.85,290.97,139.23,117.38,299.92,172.32,170.57,295.91,330.77,212.27,300.55,241.0,340.81,221.41,330.09,156.37,315.06,207.42,277.34,143.98,240.31,66.02,116.38,99.25,296.46,81.75,133.4,96.5,131.55,300.2,308.68,248.29,198.6,312.5
2019-09-02,251.95,319.87,285.74,295.57,86.53,98.42,283.8,246.69,265.7,116.63,189.13,283.08,280.51,77.19,311.1,270.23,173.79,157.18,253.97,289.92,218.78,320.39,298.64,189.5,110.02,220.3,186.55,96.89,275.59,214.41,193.47,193.31,363.66,99.78,66.12,349.34,228.51,116.73,267.05,241.78,268.31,289.62,66.65,307.8,126.25,86.0,316.49,150.72,249.94,125.62,147.58,157.09,75.36,274.74,49.03,159.53,268.04,190.21,124.89,308.78,128.16,111.72,82.93,130.52,260.09,190.43,272.16,312.8,150.92,122.31,314.71,200.73,195.91,298.06,351.71,204.07,304.33,282.27,348.87,266.3,299.41,167.92,328.09,229.65,271.57,168.54,240.85,76.01,125.17,112.21,253.23,87.27,186.6,96.04,169.39,352.96,262.46,249.79,183.92,342.03
2019-09-03,173.67,338.52,290.36,304.01,111.41,91.77,302.8,254.02,333.05,121.66,148.38,301.09,281.53,110.59,326.45,271.74,177.55,155.15,305.39,237.62,245.01,337.52,292.16,164.49,95.98,230.04,89.3,99.31,276.82,207.27,203.66,188.9,256.34,95.27,89.8,326.17,230.69,91.44,345.5,240.78,291.18,324.52,42.18,326.15,137.86,102.91,320.21,159.78,251.45,101.43,182.89,165.33,178.61,331.41,64.48,174.47,238.68,175.02,123.84,350.51,128.75,111.67,78.31,177.19,252.55,197.41,268.1,265.97,136.24,109.51,305.09,192.13,224.19,275.42,311.3,219.04,277.75,269.3,358.11,273.83,326.24,173.07,313.68,226.98,276.93,118.64,290.01,82.52,139.38,175.78,287.05,103.52,141.24,102.91,153.54,200.99,307.65,269.11,204.37,358.6
2019-09-04,267.65,314.89,309.67,286.32,96.42,104.43,344.51,246.41,272.07,133.28,164.03,282.94,271.66,98.31,286.08,315.51,164.1,179.49,288.15,247.92,242.69,334.53,293.79,206.53,95.83,268.46,104.04,109.12,286.08,221.44,194.49,226.2,295.15,95.78,78.26,353.4,228.34,107.74,257.98,249.72,217.7,291.24,37.36,312.7,123.02,89.75,338.6,144.21,273.57,123.11,167.6,173.74,131.08,337.92,63.82,194.14,259.33,191.12,125.23,350.49,133.46,138.1,99.67,159.52,258.52,197.8,269.69,323.55,149.14,164.84,298.31,178.51,167.78,276.48,333.47,178.35,246.65,278.86,334.34,266.21,320.22,161.55,319.74,232.45,280.75,129.54,251.44,82.99,113.17,153.99,283.18,85.98,154.79,68.0,159.01,283.64,318.29,235.31,167.78,353.02
2019-09-05,228.48,321.42,291.75,314.05,105.2,113.6,348.14,242.06,259.27,95.57,163.16,287.56,286.32,126.03,343.52,297.21,181.27,146.72,268.99,253.21,242.82,322.65,315.89,204.47,88.9,243.59,103.85,94.49,270.09,248.08,182.23,191.64,318.37,101.08,80.55,330.41,233.24,116.95,291.68,239.51,308.48,288.74,66.93,326.03,121.41,55.35,314.82,169.64,257.69,114.83,185.85,167.13,113.07,303.85,67.18,166.31,227.17,207.87,114.86,310.78,142.63,132.95,101.79,160.63,252.04,196.48,255.09,282.15,138.46,119.02,302.7,193.2,159.5,267.12,314.45,211.66,285.73,236.25,348.62,231.3,320.24,169.14,322.45,262.47,267.16,152.65,273.44,80.2,151.2,187.35,271.9,92.76,116.12,148.24,151.21,379.46,300.86,247.13,198.26,341.03
